"source_url"	"tecapi_vector_ids"	"tecapi_vector_names"
"https://www.owasp.org/index.php/Testing_for_Captcha_(OWASP-AT-012)"	"140,141,142,143,144,145,146,147,148,149"	"Arithmetic CAPTCHA Abuse; CAPTCHA Fixation; CAPTCHA Rainbow Tables; CAPTCHA Re-Riding; Chosen CAPTCHA Identifier Abuse; Chosen CAPTCHA Text Abuse; Client-side CAPTCHA Logic Abuse; In-Session CAPTCHA Brute-forcing; Limited CAPTCHA Repository Abuse; OCR-assisted CAPTCHA Brute-forcing"
"https://www.owasp.org/index.php/Testing_for_Clickjacking_(OTG-CLIENT-009)"	"111"	"Clickjacking"
"https://www.owasp.org/index.php/Testing_for_Command_Injection_(OWASP-DV-013)"	"18"	"OS Command Injection"
"https://www.owasp.org/index.php/Testing_for_Credentials_Transported_over_an_Encrypted_Channel_(OWASP-AT-001)"	"189"	"Credentials Eavesdropping from Unencrypted Channel"
"https://www.owasp.org/index.php/Testing_for_Cross_site_flashing_(OWASP-DV-004)"	"100"	"XSF"
"https://www.owasp.org/index.php/Testing_for_DOM-based_Cross_site_scripting_(OWASP-DV-003)"	"95"	"DOM XSS"
"https://www.owasp.org/index.php/Testing_for_DoS_Locking_Customer_Accounts_(OWASP-DS-002)"	"118"	"Account Lockout Abuse"
"https://www.owasp.org/index.php/Testing_for_Exposed_Session_Variables_(OWASP-SM-004)"	"190"	"Session Hijacking"
"https://www.owasp.org/index.php/Testing_for_Format_String"	"20"	"Format String Injection"
"https://www.owasp.org/index.php/Testing_for_HTTP_Methods_and_XST_(OWASP-CM-008)"	"126"	"XST"
"https://www.owasp.org/index.php/Testing_for_HTTP_Parameter_pollution_(OWASP-DV-004)"	"138"	"HPP"
"https://www.owasp.org/index.php/Testing_for_HTTP_Splitting/Smuggling_(OTG-INPVAL-016)"	"103"	"HTTP Response Smuggling"
"https://www.owasp.org/index.php/Testing_for_HTTP_Splitting/Smuggling_(OWASP-DV-016)"	"50,101"	"HTTP Request Smuggling; HTTP Response Splitting"
"https://www.owasp.org/index.php/Testing_for_HTTP_Verb_Tampering_(OTG-INPVAL-003)"	"71,72"	"Authentication Bypass via HTTP Verb Tampering; Authorization Bypass via HTTP Verb Tampering"
"https://www.owasp.org/index.php/Testing_for_IMAP/SMTP_Injection_(OTG-INPVAL-011)"	"22"	"SMTP Injection"
"https://www.owasp.org/index.php/Testing_for_IMAP/SMTP_Injection_(OWASP-DV-011)"	"23"	"IMAP Injection"
"https://www.owasp.org/index.php/Testing_for_Insecure_Direct_Object_References_(OWASP-AZ-004)"	"53"	"Insecure Direct Object Reference"
"https://www.owasp.org/index.php/Testing_for_LDAP_Injection_(OWASP-DV-006)"	"19"	"LDAP Injection"
"https://www.owasp.org/index.php/Testing_for_Local_File_Inclusion"	"44"	"PHP Local File Inclusion"
"https://www.owasp.org/index.php/Testing_for_Logout_and_Browser_Cache_Management_(OWASP-AT-007)"	"207,213,214"	"Incomplete Session Termination in SSO; Ineffective Session Termination; Persistent Session Lifespan"
"https://www.owasp.org/index.php/Testing_for_NoSQL_injection"	"6"	"SSJS Injection"
"https://www.owasp.org/index.php/Testing_for_ORM_Injection_(OWASP-DV-007)"	"3"	"HQL Injection"
"https://www.owasp.org/index.php/Testing_for_Padding_Oracle_(OTG-CRYPST-002)"	"176"	"Padding Oracle"
"https://www.owasp.org/index.php/Testing_for_Path_Traversal_(OWASP-AZ-001)"	"40"	"Path Traversal"
"https://www.owasp.org/index.php/Testing_for_Privilege_escalation_(OWASP-AZ-003)"	"122"	"Generic User Account Privilege Abuse"
"https://www.owasp.org/index.php/Testing_for_Race_Conditions_(OWASP-AT-010)"	"231"	"TOCTTOU Transaction Race Condition"
"https://www.owasp.org/index.php/Testing_for_Reflected_Cross_site_scripting_(OWASP-DV-001)"	"94"	"XSS"
"https://www.owasp.org/index.php/Testing_for_Remote_File_Inclusion"	"43"	"PHP Remote File Inclusion"
"https://www.owasp.org/index.php/Testing_for_SQL_Injection_(OTG-INPVAL-005)"	"1"	"SQL Injection"
"https://www.owasp.org/index.php/Testing_for_SSI_Injection_(OWASP-DV-009)"	"5"	"SSI Injection"
"https://www.owasp.org/index.php/Testing_for_SSL-TLS"	"191"	"Weak Cipher Brute Forcing"
"https://www.owasp.org/index.php/Testing_for_Session_Fixation_(OWASP-SM-003)"	"120"	"Session Fixation"
"https://www.owasp.org/index.php/Testing_for_Session_Management_Schema_(OWASP-SM-001)"	"139"	"Predictable Session Identifier Abuse"
"https://www.owasp.org/index.php/Testing_for_Session_puzzling_(OTG-SESS-008)"	"73,74,75,76,77,83"	"Authentication Bypass via Session Puzzling; Generic Session Puzzling Attack; Multiphase Process Bypass via Session Puzzling; Password Recovery Destination Manipulation via Session Puzzling; Privilege Elevation via Session Puzzling; User Impersonation via Session Puzzling"
"https://www.owasp.org/index.php/Testing_for_Stored_Cross_site_scripting_(OWASP-DV-002)"	"94"	"XSS"
"https://www.owasp.org/index.php/Testing_for_Unvalidated_Redirects_and_Forwards_(OWASP-DV-004)"	"96,97"	"Unvalidated Forward; Unvalidated Redirect"
"https://www.owasp.org/index.php/Testing_for_User_Enumeration_and_Guessable_User_Account_(OWASP-AT-002)"	"161,162,163,164"	"Generic Username Enumeration; Username Enumeration in Login; Username Enumeration in Password Recovery; Username Enumeration in Registration"
"https://www.owasp.org/index.php/Testing_for_Weak_SSL/TLS_Ciphers,_Insufficient_Transport_Layer_Protection_(OTG-CRYPST-001)"	"192,193,194"	"Insecure SSL Protocol Support; Invalid SSL Certificate; Weak SSL Key-Pair Brute Forcing"
"https://www.owasp.org/index.php/Testing_for_Weak_SSL/TLS_Ciphers,_Insufficient_Transport_Layer_Protection_(OTG-CRYPST-001)#Surf_Jacking"	"285"	"Surf Jacking"
"https://www.owasp.org/index.php/Testing_for_Weak_SSL/TLS_Ciphers,_Insufficient_Transport_Layer_Protection_(OTG-CRYPST-002)"	"179"	"BEAST"
"https://www.owasp.org/index.php/Testing_for_Weak_SSL/TLS_Ciphers,_Insufficient_Transport_Layer_Protection_(OTG-CRYPST-002)#Example_5._Testing_supported_Cipher_Suites.2C_BEAST_and_CRIME_attacks_via_TestSSLServer"	"183"	"RC4 Attack"
"https://www.owasp.org/index.php/Testing_for_Weak_SSL/TSL_Ciphers,_Insufficient_Transport_Layer_Protection_(OWASP-EN-002)"	"180,187,194,195"	"CRIME; Expired SSL Certificate; Invalid SSL Certificate; Unencrypted Communication Eavesdropping"
"https://www.owasp.org/index.php/Testing_for_Weak_lock_out_mechanism_(OWASP-AT-004)"	"152,155"	"Missing Account Lockout Abuse; Weak Lockout Policy Abuse"
"https://www.owasp.org/index.php/Testing_for_Weak_password_policy_(OTG-AUTHN-007)"	"204"	"Weak Password Policy"
"https://www.owasp.org/index.php/Testing_for_Weak_security_question/answer_(OTG-AUTHN-008)"	"156,158,208"	"Insecure Password Recovery Initiation Destination; Weak Recovery Answer Enumeration; Weak Recovery Question Selection"
"https://www.owasp.org/index.php/Testing_for_XML_Injection_(OWASP-DV-008)"	"30,51"	"XML Injection; XXE"
"https://www.owasp.org/index.php/Testing_for_XPath_Injection_(OWASP-DV-010)"	"32"	"XPATH Injection"
"https://www.owasp.org/index.php/Testing_for_business_logic_(OWASP-BL-001)"	"81,122"	"Generic Business Logic Attack; Generic User Account Privilege Abuse"
"https://www.owasp.org/index.php/Testing_for_cookies_attributes_(OWASP-SM-002)"	"214"	"Persistent Session Lifespan"
"https://www.owasp.org/index.php/Testing_for_file_extensions_handling_(OWASP-CM-005)"	"78"	"Enumeration of Obsolete and Unreferenced Files"
"https://www.owasp.org/index.php/Testing_for_logout_functionality_(OTG-SESS-006)"	"216"	"Insufficient Logout Visibility"
"https://www.owasp.org/index.php/Testing_for_logout_functionality_(OWASP-SM-007)"	"207,213"	"Incomplete Session Termination in SSO; Ineffective Session Termination"
"https://www.owasp.org/index.php/The_Secure_Code_Environment"	"282"	"Source Code Disclosure via Accessible Folder"
"https://www.owasp.org/index.php/Time_of_check,_time_of_use_race_condition"	"231"	"TOCTTOU Transaction Race Condition"
"https://www.owasp.org/index.php/Top_10_2007-A3"	"43,44"	"PHP Local File Inclusion; PHP Remote File Inclusion"
"https://www.owasp.org/index.php/Top_10_2007-Malicious_File_Execution"	"115"	"Malicious File Upload"
"https://www.owasp.org/index.php/Top_10_2010-A10-Unvalidated_Redirects_and_Forwards"	"96,97"	"Unvalidated Forward; Unvalidated Redirect"
"https://www.owasp.org/index.php/Top_10_2010-A3-Broken_Authentication_and_Session_Management"	"57,58"	"Client-Controlled Authentication Status Manipulation; Client-Controlled User Identifier Manipulation"
"https://www.owasp.org/index.php/Top_10_2010-A7-Insecure_Cryptographic_Storage"	"168,169,170,171,172"	"Inadequate Storage Encryption Key Strength; Insecure Credential Hashing Algorithm; Insecure Storage Cryptographic Algorithm; Missing Encryption of Sensitive Data; Unsalted Hash"
"https://www.owasp.org/index.php/Top_10_2010-A9"	"192"	"Weak SSL Key-Pair Brute Forcing"
"https://www.owasp.org/index.php/Top_10_2010-A9-Insufficient_Transport_Layer_Protection"	"187,191,193"	"Insecure SSL Protocol Support; Unencrypted Communication Eavesdropping; Weak Cipher Brute Forcing"
"https://www.owasp.org/index.php/Top_10_2013-A10-Unvalidated_Redirects_and_Forwards"	"96,97"	"Unvalidated Forward; Unvalidated Redirect"
"https://www.owasp.org/index.php/Top_10_2013-A2-Broken_Authentication_and_Session_Management"	"68,139"	"Authentication Bypass via Forced Browsing; Predictable Session Identifier Abuse"
"https://www.owasp.org/index.php/Top_10_2013-A3-Cross-Site_Scripting_(XSS)"	"94"	"XSS"
"https://www.owasp.org/index.php/Top_10_2013-A4-Insecure_Direct_Object_References"	"53"	"Insecure Direct Object Reference"
"https://www.owasp.org/index.php/Top_10_2013-A5-Security_Misconfiguration"	"254"	"Directory Listing"
"https://www.owasp.org/index.php/Top_10_2013-A7-Missing_Function_Level_Access_Control"	"69"	"Authorization Bypass via Forced Browsing"
"https://www.owasp.org/index.php/Top_10_2013-A8-Cross-Site_Request_Forgery_(CSRF)"	"108"	"CSRF"
"https://www.owasp.org/index.php/Transport_Layer_Protection_Cheat_Sheet"	"193,194"	"Insecure SSL Protocol Support; Invalid SSL Certificate"
"https://www.owasp.org/index.php/Trusting_self-reported_IP_address"	"65"	"Authentication Bypass via IP Spoofing"
"https://www.owasp.org/index.php/Unrestricted_File_Upload"	"115"	"Malicious File Upload"
"https://www.owasp.org/index.php/Unvalidated_Redirects_and_Forwards_Cheat_Sheet"	"96,97"	"Unvalidated Forward; Unvalidated Redirect"
"https://www.owasp.org/index.php/Using_a_key_past_its_expiration_date"	"195,196"	"Expired SSL Certificate; Stolen Expired Certificate Abuse"
"https://www.owasp.org/index.php/Using_freed_memory"	"222"	"Use After Free"
"https://www.owasp.org/index.php/Using_referer_field_for_authentication_or_authorization"	"64"	"Authentication Bypass via Referer Spoofing"
"https://www.owasp.org/index.php/Web_Parameter_Tampering"	"54,55,56,57"	"Client-Controlled Price Manipulation; Client-Controlled Quantity Manipulation; Client-Controlled Sum Abuse; Client-Controlled User Identifier Manipulation"
"https://www.owasp.org/index.php/Windows_::DATA_alternate_data_stream"	"35"	"Windows DATA ADS"
"https://www.owasp.org/index.php/XML_External_Entity_(XXE)_Processing"	"51"	"XXE"
"https://www.owasp.org/index.php/XPATH_Injection"	"32"	"XPATH Injection"
"https://www.owasp.org/index.php/XPATH_Injection_Java"	"32"	"XPATH Injection"
"https://www.owasp.org/index.php?title=Clickjacking_Defense_Cheat_Sheet"	"111"	"Clickjacking"
"https://www.poodletest.com/"	"186"	"POODLE"
"https://www.rapid7.com/db/modules/exploit/multi/http/rails_xml_yaml_code_exec"	"38"	"RoR YAML Injection"
"https://www.ruby-lang.org/en/news/2010/01/10/webrick-escape-sequence-injection/"	"26"	"Escape Sequence Injection"
"https://www.sans.org/security-resources/malwarefaq/webdav-exploit.php"	"127,128,129,130,132,135,136,137"	"HTTP COPY Method Abuse; HTTP LOCK Method Abuse; HTTP MKCOL Method Abuse; HTTP MOVE Method Abuse; HTTP PROPFIND Method Abuse; HTTP PROPPATCH Method Abuse; HTTP SEARCH Method Abuse; HTTP UNLOCK Method Abuse"
"https://www.schneier.com/blog/archives/2013/03/new_rc4_attack.html"	"183"	"RC4 Attack"
"https://www.schneier.com/essays/archives/2005/02/the_curse_of_the_sec.html"	"208"	"Weak Recovery Question Selection"
"https://www.soldierx.com/tutorials/Null-Byte-Poisoning"	"21"	"Null-Byte Injection"
"https://www.thc.org/thc-ssl-dos/"	"249"	"THC-SSL-DoS"
"https://www.usenix.org/legacy/event/woot10/tech/full_papers/Rizzo.pdf"	"176"	"Padding Oracle"
"https://www.usenix.org/sites/default/files/conference/protected-files/alfardan_sec13_slides.pdf"	"183"	"RC4 Attack"
"https://www.usenix.org/system/files/conference/usenixsecurity14/sec14-paper-dahse.pdf"	"1"	"SQL Injection"
"https://www.whitehatsec.com/assets/WP5CSS0607.pdf"	"94"	"XSS"
"https://www.whitehatsec.com/assets/WPCSRF072307.pdf"	"108"	"CSRF"
"https://www.whitehatsec.com/solutions/BL_password.html"	"208"	"Weak Recovery Question Selection"
"https://www.youtube.com/watch?v=-Dq8-3Rm_sc"	"25"	"Email Header Injection"
"https://www.youtube.com/watch?v=M10BVpTCzGg"	"191"	"Weak Cipher Brute Forcing"
"https://www.youtube.com/watch?v=VAGG4uC1ogw"	"286"	"User Agent Impersonation"
"https://www.youtube.com/watch?v=yfMmwJ4l0Ms"	"29"	"Reflection Injection"
